id,articleType,review_status,proposed_action,reason,review_method
900000,Eyeshadow,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901150,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901151,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901152,Nail Polish,ambiguous_target,hold_for_review,Eyeshadow palette obscures most of the nail-polish bottle.,contact_sheet_and_source_plus_60x80_recheck
901153,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901154,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901155,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901156,Nail Polish,ambiguous_target,hold_for_review,Eyeshadow palette and brush obscure much of the green nail-polish bottle.,contact_sheet_and_source_plus_60x80_recheck
901157,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901158,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901159,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901160,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901161,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901162,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901163,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901164,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901165,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901166,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901167,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901168,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901169,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901170,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901171,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901172,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901173,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901174,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901175,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901176,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901177,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901178,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901179,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901180,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901181,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901182,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901183,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901184,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901185,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901186,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901187,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901188,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901189,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901190,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901191,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901192,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901193,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901194,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
